"price","review_scores_rating","review_scores_accuracy","review_scores_cleanliness","review_scores_checkin","review_scores_communication","review_scores_location","bathrooms","accomodate","bedrooms","beds","Shared room","Hotel room","France","Argentine","USA","Australie","Espagne","Bresil","Thaïlande","Japon"
147.62,4.89,4.89,4.67,5,5,4.78,1,3,1,2,0,0,0,0,0,0,0,0,0,0
30.256,5,5,5,5,5,5,1,3,1,2,0,0,0,1,0,0,0,0,0,0
203.984,5,5,5,5,5,5,1,3,1,2,0,0,0,0,0,0,0,0,0,0
30.256,5,5,5,5,5,5,1,3,1,2,0,0,0,1,0,0,0,0,0,0
113.12,4.75,5,4.5,5,5,5,1,3,1,2,0,0,1,0,0,0,0,0,0,0
26.342,5,5,5,4.95,5,5,1,3,1,2,0,0,0,1,0,0,0,0,0,0
28.091,5,5,5,5,5,5,1,3,1,2,0,0,0,1,0,0,0,0,0,0
36.23,5,5,5,5,5,5,1,3,1,2,0,0,0,1,0,0,0,0,0,0
28.365,4.94,4.94,5,5,5,4.94,1,3,1,2,0,0,0,1,0,0,0,0,0,0
27.908,5,5,5,4.8,4.8,5,1,3,1,2,0,0,0,1,0,0,0,0,0,0
33.093,5,4.88,5,5,5,5,1,3,1,2,0,0,0,1,0,0,0,0,0,0
37.82,4.8,5,5,5,5,4.8,1,3,1,2,0,0,0,1,0,0,0,0,0,0
50.996,5,5,5,5,5,5,1,1,1,2,0,0,0,0,0,0,0,0,0,0
283.72,5,4.75,5,5,5,5,2,12,6,9,0,0,0,0,0,1,0,0,0,0
145,5,5,5,5,5,4.75,1,2,0,1,0,0,0,0,1,0,0,0,0,0
47.275,5,5,5,5,5,5,1,2,0,1,0,0,0,1,0,0,0,0,0,0
25.935,5,5,5,5,5,5,1.5,4,1,3,0,0,0,1,0,0,0,0,0,0
26.474,5,5,5,5,5,5,1.5,4,1,3,0,0,0,1,0,0,0,0,0,0
136,5,5,5,5,5,4.67,1,6,2,4,0,0,0,0,1,0,0,0,0,0
20.801,5,5,4.98,5,5,4.95,1,3,0,2,0,0,0,1,0,0,0,0,0,0
82,5,5,5,5,5,5,1,3,0,2,0,0,0,0,1,0,0,0,0,0
113.46,4.9,4.97,4.87,5,5,4.93,1.5,7,3,4,0,0,0,1,0,0,0,0,0,0
52.64,5,5,5,5,5,4.67,0.5,1,1,1,0,0,1,0,0,0,0,0,0,0
390.288,5,5,5,5,5,5,3,8,4,5,0,0,0,0,0,1,0,0,0,0
73.81,5,5,5,5,5,5,1,2,1,1,0,0,0,0,0,0,0,0,0,0
60.512,5,5,5,5,5,5,1.5,6,1,2,0,0,0,1,0,0,0,0,0,0
394,5,5,5,5,5,5,3,6,3,3,0,0,0,0,1,0,0,0,0,0
109,5,5,5,5,5,5,1,1,0,1,0,0,0,0,1,0,0,0,0,0
84,5,5,5,5,5,5,2.5,4,1,2,0,0,1,0,0,0,0,0,0,0
106.018,4.8,5,4.8,5,5,5,1,2,0,1,0,0,0,0,0,0,0,0,0,0
22.966,5,5,5,5,5,5,1.5,2,1,1,0,0,0,1,0,0,0,0,0,0
168,5,5,5,5,5,5,1.5,2,1,1,0,0,1,0,0,0,0,0,0,0
208.32,4.75,4.75,5,4.5,5,5,1,6,1,4,0,0,1,0,0,0,0,0,0,0
125.252,5,5,4.8,5,5,5,2,4,2,2,0,0,0,0,0,1,0,0,0,0
338.388,5,5,4.89,5,5,5,2,4,2,2,0,0,0,0,0,1,0,0,0,0
67.1,5,5,5,4,4.5,4.5,0.5,1,1,1,0,0,0,0,0,0,0,0,0,0
212.036,5,4.67,4.67,5,5,5,1,3,1,1,0,0,0,0,0,0,0,0,0,0
61.306,5,5,5,5,5,5,1,3,1,1,0,0,0,1,0,0,0,0,0,0
45.923,5,5,5,5,5,5,1,4,1,4,0,0,0,1,0,0,0,0,0,0
23.638,4.9,4.97,4.97,4.92,5,4.95,1,4,1,4,0,0,0,1,0,0,0,0,0,0
25.529,5,5,4.94,5,5,5,1,4,1,4,0,0,0,1,0,0,0,0,0,0
117.64,5,5,5,5,5,5,1,4,2,3,0,0,0,0,0,1,0,0,0,0
26.474,5,5,5,5,5,5,1,2,1,0,0,0,0,1,0,0,0,0,0,0
136,5,5,5,5,5,5,1,5,2,2,0,0,0,0,1,0,0,0,0,0
171.36,5,5,5,5,5,5,1,3,2,2,0,0,1,0,0,0,0,0,0,0
35.523,5,4.67,5,5,5,5,1,3,2,2,0,0,0,1,0,0,0,0,0,0
48.627,5,5,5,5,5,5,1.5,6,2,4,0,0,0,1,0,0,0,0,0,0
120,5,5,5,5,5,5,1,3,1,3,0,0,0,0,1,0,0,0,0,0
35.929,5,5,5,5,5,5,1,3,1,3,0,0,0,1,0,0,0,0,0,0
28.365,5,5,4.75,5,5,5,1,3,1,3,0,0,0,1,0,0,0,0,0,0
18.91,5,4.67,4,5,4.33,5,1,3,1,3,0,0,0,1,0,0,0,0,0,0
37.82,5,5,5,5,5,5,1,3,1,3,0,0,0,1,0,0,0,0,0,0
389,5,5,5,5,5,4.5,5,8,4,4,0,0,0,0,1,0,0,0,0,0
199,5,5,5,5,5,5,2,6,2,2,0,0,0,0,1,0,0,0,0,0
219,5,5,4.94,5,5,4.94,2,7,3,4,0,0,0,0,1,0,0,0,0,0
126,5,5,5,5,5,5,3,8,3,0,0,0,0,0,1,0,0,0,0,0
235.2,5,5,5,5,5,5,2.5,6,3,3,0,0,1,0,0,0,0,0,0,0
358.4,4.67,4.89,5,5,5,4.78,2.5,6,3,3,0,0,1,0,0,0,0,0,0,0
272.426,4.86,5,5,4.86,5,4.71,2,5,2,3,0,0,0,0,0,0,0,0,0,0
197.912,4.5,5,4.5,4,5,4.5,2,5,2,3,0,0,0,0,0,1,0,0,0,0
217.404,5,5,5,5,5,5,2,5,2,3,0,0,0,0,0,0,0,0,0,0
235.2,5,5,5,5,5,5,1,4,1,2,0,0,1,0,0,0,0,0,0,0
164.64,5,4,4,5,4,5,1,4,1,2,0,0,1,0,0,0,0,0,0,0
26.2,5,5,5,5,5,5,1,4,1,2,0,0,0,1,0,0,0,0,0,0
165.066,5,5,5,5,5,5,1,4,1,2,0,0,0,0,0,0,0,0,0,0
252,5,5,5,5,5,5,1,4,1,2,0,0,1,0,0,0,0,0,0,0
224,5,5,5,5,5,5,1,4,1,2,0,0,1,0,0,0,0,0,0,0
183.854,5,5,5,5,5,5,1,4,1,2,0,0,0,0,0,0,0,0,0,0
252,5,5,5,5,5,5,1,4,1,2,0,0,1,0,0,0,0,0,0,0
109.76,5,5,5,3.5,4.5,5,1,4,1,2,0,0,1,0,0,0,0,0,0,0
228.14,5,5,4.5,5,5,5,1,4,1,2,0,0,0,0,0,0,0,0,0,0
140.91,4.8,5,4.8,5,4.8,5,1,4,1,2,0,0,0,0,0,0,0,0,0,0
81.76,5,5,5,5,5,5,1,4,1,2,0,0,1,0,0,0,0,0,0,0
330.132,4.88,5,5,5,5,4.88,1,4,1,2,0,0,0,0,0,0,0,0,0,0
131.04,5,5,5,5,5,5,1,4,1,2,0,0,1,0,0,0,0,0,0,0
138.226,4.75,4.5,4.5,5,5,4.75,1,4,1,2,0,0,0,0,0,0,0,0,0,0
174.46,5,5,5,5,5,4.86,1,4,1,2,0,0,0,0,0,0,0,0,0,0
138.88,4.6,4.6,4,5,4.6,5,1,4,1,2,0,0,1,0,0,0,0,0,0,0
78.196,5,5,5,5,5,5,1,4,1,2,0,0,0,0,0,1,0,0,0,0
176,5,5,5,5,5,5,1,4,1,2,0,0,0,0,1,0,0,0,0,0
254.98,5,4.67,5,4.67,5,5,1,4,1,2,0,0,0,0,0,0,0,0,0,0
232.96,5,5,5,5,5,5,1,4,1,2,0,0,1,0,0,0,0,0,0,0
250.88,5,5,5,5,5,5,1,4,1,2,0,0,1,0,0,0,0,0,0,0
231.84,5,5,5,4.75,5,5,1,4,1,2,0,0,1,0,0,0,0,0,0,0
189,5,4.91,4.73,5,4.91,4.91,1,4,1,2,0,0,0,0,1,0,0,0,0,0
211.752,5,5,5,4.89,5,5,1,4,1,2,0,0,0,0,0,1,0,0,0,0
209.352,5,5,5,4.8,5,4.6,1,4,1,2,0,0,0,0,0,0,0,0,0,0
92.728,5,5,5,5,5,5,1,5,1,2,0,0,0,0,0,1,0,0,0,0
50.996,5,5,4.8,5,5,5,2,1,1,1,0,0,0,0,0,0,0,0,0,0
346.999,5,5,5,5,5,5,4,16,5,11,0,0,0,1,0,0,0,0,0,0
66.08,5,4.8,4.6,5,5,5,1,1,1,1,0,0,1,0,0,0,0,0,0,0
49,5,5,5,5,5,5,1,1,1,1,0,0,0,0,1,0,0,0,0,0
429.04,5,5,4.91,5,5,5,2,10,4,4,0,0,0,0,0,1,0,0,0,0
142,5,5,4.67,4.83,5,5,2,8,3,4,0,0,0,0,1,0,0,0,0,0
150,5,5,5,5,5,4.67,1,2,0,2,0,0,0,0,1,0,0,0,0,0
97.44,5,5,4.8,5,4.8,5,1,3,0,0,0,0,1,0,0,0,0,0,0,0
167.464,5,5,5,5,5,5,2.5,8,3,3,0,0,0,0,0,1,0,0,0,0
208.01,5,5,5,4.92,5,5,1,4,3,3,0,0,0,0,0,0,0,0,0,0
280,5,5,5,5,5,5,1.5,4,2,3,0,0,1,0,0,0,0,0,0,0
256.322,4.83,4.67,4.17,5,4.83,4.83,3,10,5,6,0,0,0,0,0,0,0,0,0,0
176,5,5,5,5,5,4.5,3,12,3,5,0,0,0,0,1,0,0,0,0,0
204.96,5,5,4.88,5,5,5,1.5,6,2,3,0,0,1,0,0,0,0,0,0,0
105.876,4.92,5,4.92,5,5,5,1.5,6,2,3,0,0,0,0,0,1,0,0,0,0
16.074,5,5,5,5,5,5,1,1,1,1,0,0,0,1,0,0,0,0,0,0
38.06,5,5,5,5,5,5,1,1,1,1,0,0,0,0,0,1,0,0,0,0
40.26,4.98,4.97,4.98,4.97,5,4.53,1,1,1,1,0,0,0,0,0,0,0,0,0,0
52.338,5,5,4.92,5,5,4.85,1,1,1,1,0,0,0,0,0,0,0,0,0,0
39,5,5,5,5,5,5,1,1,1,1,0,0,0,0,1,0,0,0,0,0
46.97,5,4.67,5,5,5,4.67,1,1,1,1,0,0,0,0,0,0,0,0,0,0
88,4.94,5,4.94,5,5,5,1,1,1,1,0,0,0,0,1,0,0,0,0,0
245.586,5,5,5,5,5,5,1,5,2,2,0,0,0,0,0,0,0,0,0,0
120.408,4.89,5,4.89,5,4.89,5,1,5,2,2,0,0,0,0,0,1,0,0,0,0
134.4,5,5,5,5,5,5,1,5,2,2,0,0,1,0,0,0,0,0,0,0
192,4.8,5,5,5,5,4.8,1,6,2,2,0,0,0,0,1,0,0,0,0,0
335.5,5,5,5,4.8,5,5,2,6,3,5,0,0,0,0,0,0,0,0,0,0
229.482,5,5,5,5,5,5,1.5,2,1,1,0,0,0,0,0,0,0,0,0,0
228.14,5,5,4.95,5,5,4.95,1,4,2,2,0,0,0,0,0,0,0,0,0,0
71.276,5,5,5,5,5,5,1,4,2,2,0,0,0,0,0,1,0,0,0,0
218,5,5,5,5,5,5,1,4,2,2,0,0,0,0,1,0,0,0,0,0
235,5,5,5,5,5,5,1,4,2,2,0,0,0,0,1,0,0,0,0,0
115,5,5,5,5,5,5,1,4,2,2,0,0,0,0,1,0,0,0,0,0
233.204,5,5,5,5,5,5,1,4,2,2,0,0,0,0,0,1,0,0,0,0
191,5,5,5,5,5,5,1,4,2,2,0,0,0,0,1,0,0,0,0,0
393,5,5,5,5,5,5,1,4,2,2,0,0,0,0,1,0,0,0,0,0
336,5,5,5,5,5,5,1.5,4,2,2,0,0,1,0,0,0,0,0,0,0
119.438,5,5,5,5,5,5,0,2,1,1,0,0,0,0,0,0,0,0,0,0
224,5,5,4,5,5,5,2,6,2,3,0,0,1,0,0,0,0,0,0,0
363,5,5,5,5,5,5,2,6,2,3,0,0,0,0,1,0,0,0,0,0
111.412,5,5,4.8,5,5,5,2,6,2,3,0,0,0,0,0,1,0,0,0,0
170,5,5,5,5,5,5,1,4,2,3,0,0,0,0,1,0,0,0,0,0
311.4,5,5,5,4.75,5,5,1,4,2,3,0,0,0,0,0,1,0,0,0,0
111.386,5,5,5,5,5,5,1,3,0,1,0,0,0,0,0,0,0,0,0,0
118,5,5,5,5,5,5,1,3,0,1,0,0,0,0,1,0,0,0,0,0
362.34,5,5,5,5,5,5,2.5,4,2,2,0,0,0,0,0,0,0,0,0,0
88,5,5,5,5,5,5,1,1,1,1,0,0,0,0,1,0,0,0,0,0
88,5,5,4,5,5,4,1,1,1,1,0,0,0,0,1,0,0,0,0,0
80.52,5,5,5,5,5,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0
60.39,5,4.91,4.91,5,5,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0
81.76,5,5,5,5,5,5,1,1,1,1,0,0,0,0,0,0,1,0,0,0
65.048,5,4.96,5,4.88,4.92,5,1,1,1,1,0,0,0,0,0,1,0,0,0,0
256.04,5,5,5,5,5,5,3.5,7,3,5,0,0,0,0,0,1,0,0,0,0
173.692,5,5,5,5,5,5,1,6,1,0,0,0,0,0,0,1,0,0,0,0
96.309,5,5,4.93,5,5,5,2,4,2,0,0,0,0,1,0,0,0,0,0,0
115,5,5,5,5,5,5,1,2,1,3,0,0,0,0,1,0,0,0,0,0
117.64,5,5,5,4,5,5,1,5,2,3,0,0,0,0,0,1,0,0,0,0
161.04,5,5,5,5,5,5,1,5,2,3,0,0,0,0,0,0,0,0,0,0
193.248,5,5,5,5,5,5,1,5,2,3,0,0,0,0,0,0,0,0,0,0
413.28,5,5,5,5,5,5,1,5,2,3,0,0,1,0,0,0,0,0,0,0
230.72,5,4.86,5,5,5,5,1,5,2,3,0,0,1,0,0,0,0,0,0,0
300.608,5,5,4,5,5,5,1,5,2,3,0,0,0,0,0,0,0,0,0,0
34.038,5,5,5,5,5,5,1,2,0,0,0,0,0,1,0,0,0,0,0,0
65,5,5,5,5,5,5,1,2,1,1,0,0,0,0,1,0,0,0,0,0
147.62,5,5,5,5,5,5,1,2,1,1,0,0,0,0,0,0,0,0,0,0
65.74,5,5,5,5,5,5,1,2,1,1,0,0,0,0,0,1,0,0,0,0
130,4.94,4.97,4.81,4.88,5,4.97,1,2,1,1,0,0,0,0,1,0,0,0,0,0
84,5,5,5,5,5,4.33,1,2,1,1,0,0,0,0,1,0,0,0,0,0
88.572,5,5,5,4.97,5,5,1,2,1,1,0,0,0,0,0,0,0,0,0,0
90,4.8,5,5,5,4.8,4.8,1,2,1,1,0,0,0,0,1,0,0,0,0,0
62.28,5,5,4.71,4.71,4.86,4.86,1,2,1,1,0,0,0,0,0,1,0,0,0,0
41.52,5,4.86,4.93,4.93,5,4.71,1,2,1,1,0,0,0,0,0,1,0,0,0,0
130,5,5,5,5,5,5,1,2,1,0,0,0,0,0,1,0,0,0,0,0
37,4.82,4.82,4.55,4.91,4.91,5,1,2,1,0,0,0,0,0,1,0,0,0,0,0
201.3,5,5,5,5,5,5,2,4,2,2,0,0,0,0,0,0,0,0,0,0
295.24,4.83,5,5,5,5,5,2,4,2,2,0,0,0,0,0,0,0,0,0,0
254,5,5,5,5,5,5,2,2,3,3,1,0,0,0,1,0,0,0,0,0
114,4.94,4.94,4.94,4.82,5,4.94,1,3,1,2,0,0,0,0,1,0,0,0,0,0
61,5,5,5,5,5,5,1,3,1,2,0,0,0,0,1,0,0,0,0,0
97,5,5,5,5,5,5,1,2,1,2,0,0,0,0,1,0,0,0,0,0
83.985,5,5,5,5,5,5,1,8,3,4,0,0,0,0,0,0,0,1,0,0
69.657,4.6,4.4,4.6,4.8,5,4.8,2,5,2,4,0,0,0,0,0,0,0,0,1,0
127.169,4.82,4.91,5,4.64,5,4.55,1,10,3,4,0,0,0,0,0,0,0,0,0,1
162.03,5,5,5,4.83,5,5,3.5,6,3,3,0,0,0,0,0,0,0,1,0,0
23.174,5,5,5,5,5,5,1,2,1,1,0,0,0,1,0,0,0,0,0,0
240.218,5,5,4.88,5,5,5,1,2,1,2,0,0,0,0,0,0,0,0,0,0
102.416,5,5,5,5,5,5,1,2,1,1,0,0,0,0,0,1,0,0,0,0
263.599,5,4,5,5,4.5,5,1,8,2,5,0,0,0,0,0,0,0,0,0,1
318.08,5,5,5,5,5,5,2,5,3,3,0,0,1,0,0,0,0,0,0,0
117.6,5,5,5,5,5,5,1,2,1,1,0,0,1,0,0,0,0,0,0,0
257.6,5,5,5,5,5,5,1,2,1,1,0,0,1,0,0,0,0,0,0,0
18.135,5,5,5,5,5,5,1,2,1,1,0,0,0,0,0,0,0,0,1,0
77.28,5,5,4.67,5,5,5,1,2,1,1,0,0,1,0,0,0,0,0,0,0
52.859,5,5,5,4.67,5,4.83,1,2,1,1,0,0,0,1,0,0,0,0,0,0
112,5,5,5,4.5,5,5,1,2,1,1,0,0,1,0,0,0,0,0,0,0
67.452,5,5,5,5,5,5,1,2,1,1,0,0,0,0,0,0,0,0,0,1
46.5,5,5,5,5,5,5,1,2,1,1,0,0,0,0,0,0,0,0,1,0
125,5,5,5,5,4.33,5,1,2,1,1,0,0,0,0,1,0,0,0,0,0
90.251,5,5,5,5,5,5,1,2,1,1,0,0,0,0,0,0,0,0,0,1
102,5,5,5,5,5,5,1,2,1,1,0,0,0,0,1,0,0,0,0,0
89.6,5,5,5,5,5,5,1,2,1,1,0,0,1,0,0,0,0,0,0,0
217.28,5,5,5,5,5,5,1,2,1,1,0,0,1,0,0,0,0,0,0,0
50.871,5,5,5,5,5,5,1,4,2,2,0,0,0,0,0,0,0,0,1,0
52,5,5,5,5,5,5,1,2,1,1,0,0,0,0,1,0,0,0,0,0
44.55,5,5,5,5,5,4.92,1.5,4,2,3,0,0,0,0,0,0,0,1,0,0
42.548,5,5,5,5,5,5,1,4,1,3,0,0,0,1,0,0,0,0,0,0
59.36,5,5,5,5,5,5,1,3,2,2,0,0,0,0,0,0,1,0,0,0
92.036,4.8,5,5,5,5,4.8,2,2,1,1,0,0,0,0,0,1,0,0,0,0
53.68,5,5,5,5,5,5,2,2,1,1,0,0,0,0,0,0,0,0,0,0
113.001,5,5,4.75,5,5,5,1,3,1,1,0,0,0,0,0,0,0,0,0,1
260.884,5,5,5,5,5,5,2.5,7,4,4,0,0,0,0,0,1,0,0,0,0
16.5,5,5,4.96,5,5,4.96,1,4,1,1,0,0,0,0,0,0,0,1,0,0
28.545,5,5,5,5,5,5,1.5,2,1,2,0,0,0,0,0,0,0,1,0,0
382.635,5,5,5,5,5,5,2.5,4,2,3,0,0,0,0,0,0,0,1,0,0
96.999,5,5,4.5,4.5,5,4.5,1,4,1,0,0,0,0,0,0,0,0,0,0,1
48.675,5,5,4.8,5,5,4.8,1,4,1,0,0,0,0,0,0,0,0,1,0,0
212.331,5,5,5,5,5,5,1,8,2,1,0,0,0,0,0,0,0,0,0,1
31,5,5,5,5,5,5,1.5,1,1,1,0,0,0,0,1,0,0,0,0,0
49.005,5,5,4.67,5,5,5,1,3,1,0,0,0,0,0,0,0,0,1,0,0
350,5,5,4.67,5,5,4.67,2,6,3,3,0,0,0,0,1,0,0,0,0,0
69.902,4.95,5,5,4.84,4.95,4.89,1,4,2,0,0,0,0,0,0,0,0,0,0,1
33.79,5,5,5,5,5,5,1,2,1,1,0,0,0,0,0,0,0,0,1,0
33,5,5,5,5,5,5,1,1,1,1,0,0,0,0,1,0,0,0,0,0
154,5,5,5,5,5,5,1,4,1,5,0,0,0,0,1,0,0,0,0,0
134.4,5,5,5,5,5,5,1,2,1,0,0,0,1,0,0,0,0,0,0,0
43.4,5,5,5,5,5,5,1,2,1,0,0,0,0,0,0,0,0,0,1,0
23.638,5,5,5,5,5,5,1,2,1,0,0,0,0,1,0,0,0,0,0,0
84,5,5,5,5,5,4.5,1,2,1,0,0,0,0,0,0,0,0,0,0,1
112,4.5,5,5,4.5,5,5,1,2,1,0,0,0,1,0,0,0,0,0,0,0
55.8,5,5,5,5,5,5,1,4,2,1,0,0,0,0,0,0,0,0,1,0
61.458,5,5,5,5,5,5,2,3,2,2,0,0,0,1,0,0,0,0,0,0
27.656,5,5,5,4.97,5,4.9,1,3,0,2,0,0,0,1,0,0,0,0,0,0
24.416,4.25,5,3.5,5,5,5,11,1,1,1,1,0,0,0,0,0,0,0,0,1
145,4.67,5,5,4.33,5,5,2,2,3,5,0,0,0,0,1,0,0,0,0,0
131.507,5,5,5,5,5,5,1.5,2,1,1,0,0,0,1,0,0,0,0,0,0
42.937,5,4.86,5,5,5,5,1,4,1,4,0,0,0,1,0,0,0,0,0,0
115.134,5,4,5,4,5,5,3.5,10,4,0,0,0,0,0,0,0,0,0,1,0
47.399,5,5,4.75,5,5,5,1.5,2,1,2,0,0,0,0,0,0,0,0,1,0
139.5,5,5,5,5,5,5,2,2,2,2,0,0,0,0,0,0,0,0,1,0
36.301,5,5,5,5,5,5,1,4,1,2,0,0,0,0,0,0,0,0,1,0
224,5,5,5,5,5,4.67,1,4,1,2,0,0,1,0,0,0,0,0,0,0
100,5,5,5,5,5,5,2,1,1,1,0,0,0,0,1,0,0,0,0,0
303.52,5,4.93,4.93,5,5,5,1,2,1,2,0,0,1,0,0,0,0,0,0,0
46.97,5,5,5,5,5,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0
44.98,5,4.67,4.83,5,4.83,5,1,1,1,4,0,0,0,0,0,1,0,0,0,0
85,4,4,4,4.5,3.5,5,1,4,2,2,0,0,0,0,1,0,0,0,0,0
93.94,5,5,5,5,5,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0
53.68,5,5,5,5,5,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0
86.397,5,5,4.89,5,5,5,2,4,2,0,0,0,0,0,0,0,0,0,1,0
86.46,5,4.75,5,5,5,5,2,4,2,1,0,0,0,0,0,0,0,1,0,0
35.433,5,5,5,5,5,5,1,3,1,0,0,0,0,0,0,0,0,0,1,0
33.093,5,5,5,5,5,5,1,2,1,1,0,0,0,1,0,0,0,0,0,0
106.018,5,5,5,5,5,4.89,1,2,1,1,0,0,0,0,0,0,0,0,0,0
53.68,4.84,4.95,4.68,4.89,4.95,4.95,1,2,1,1,0,0,0,0,0,0,0,0,0,0
19.305,5,4.9,4.9,4.9,5,4.9,1,3,1,0,0,0,0,0,0,0,0,1,0,0
271,5,5,5,5,5,5,2,5,3,3,0,0,0,0,1,0,0,0,0,0
134.4,5,5,5,5,5,5,1,4,1,1,0,0,1,0,0,0,0,0,0,0
187.88,5,5,5,4.67,5,5,1.5,1,1,1,0,0,0,0,0,0,0,0,0,0
76,5,5,5,5,5,5,1.5,1,1,1,0,0,0,0,1,0,0,0,0,0
140,4.95,5,4.95,5,5,5,1,2,0,1,0,0,1,0,0,0,0,0,0,0
85.8,5,5,4,5,5,5,1,4,1,3,0,0,0,0,0,0,0,1,0,0
127.49,5,5,5,5,5,5,1,2,1,1,0,0,0,0,0,0,0,0,0,0
268.4,5,5,5,4.5,5,5,1.5,8,2,5,0,0,0,0,0,0,0,0,0,0
312.753,5,5,5,5,5,5,1,4,1,3,0,0,0,0,0,0,0,0,0,1
201.3,5,5,5,5,5,5,1,3,3,3,0,0,0,0,0,0,0,0,0,0
45,5,5,5,5,5,5,1,1,1,1,0,0,0,0,1,0,0,0,0,0
122,5,5,5,5,5,5,1,3,0,1,0,0,0,0,1,0,0,0,0,0
89.96,4.8,5,5,5,5,4.8,1,2,1,1,0,0,0,0,0,1,0,0,0,0
27.9,5,5,5,5,5,5,1,2,1,0,0,0,0,0,0,0,0,0,1,0
93.42,5,5,5,5,5,5,1,2,1,0,0,0,0,0,0,1,0,0,0,0
331.468,5,5,5,5,5,5,2.5,6,3,3,0,0,0,0,0,1,0,0,0,0
89.96,4.67,5,5,5,5,5,1,2,1,1,0,0,0,0,0,1,0,0,0,0
234.588,5,5,5,5,5,5,1,2,1,1,0,0,0,0,0,1,0,0,0,0
241.56,5,5,5,5,5,5,1,2,1,1,0,0,0,0,0,0,0,0,0,0
49.569,5,5,5,5,5,4,1,2,1,1,0,0,0,0,0,0,0,0,1,0
138.4,5,5,5,5,5,5,1,2,1,1,0,0,0,0,0,1,0,0,0,0
18.228,5,5,5,5,5,4,1,2,1,1,0,0,0,0,0,0,0,0,1,0
152.24,5,5,5,5,5,5,1,2,1,1,0,0,0,0,0,1,0,0,0,0
103.8,5,5,5,5,5,5,1,2,1,1,0,0,0,0,0,1,0,0,0,0
173,5,5,5,5,5,4.8,1,2,1,1,0,0,0,0,0,1,0,0,0,0
83.04,4.33,4.67,4,5,5,5,1,2,1,1,0,0,0,0,0,1,0,0,0,0
125,5,5,4.91,5,5,5,1,2,1,1,0,0,0,0,1,0,0,0,0,0
42.966,4.88,5,5,5,5,5,1,2,1,1,0,0,0,0,0,0,0,0,1,0
42.548,5,5,4.89,4.78,5,4.89,1,2,1,1,0,0,0,1,0,0,0,0,0,0
71.968,5,5,5,4.5,5,5,1,2,1,1,0,0,0,0,0,1,0,0,0,0
199,5,5,5,5,5,5,1,2,1,1,0,0,0,0,1,0,0,0,0,0
22.437,5,5,5,5,5,5,1,2,1,1,0,0,0,1,0,0,0,0,0,0
119.84,5,5,5,5,5,5,1,2,1,1,0,0,1,0,0,0,0,0,0,0
48.453,5,5,5,5,5,5,1,2,1,1,0,0,0,0,0,0,0,0,1,0
33.829,5,5,5,5,5,5,1,2,1,1,0,0,0,1,0,0,0,0,0,0
28.365,5,5,5,5,5,5,1,2,1,1,0,0,0,1,0,0,0,0,0,0
27.842,5,5,4,4.67,4.67,5,1,2,1,1,0,0,0,1,0,0,0,0,0,0
166.08,5,5,5,5,5,5,1,4,2,2,0,0,0,0,0,1,0,0,0,0
80,5,5,5,5,5,5,1,4,2,2,0,0,0,0,1,0,0,0,0,0
62.7,5,5,5,5,4.7,4.9,2,5,2,4,0,0,0,0,0,0,0,1,0,0
259.5,5,5,5,5,5,5,2,6,3,4,0,0,0,0,0,1,0,0,0,0
65.048,5,5,5,5,5,5,1,2,1,1,0,0,0,0,0,1,0,0,0,0
62.28,4.73,4.5,5,5,5,4.82,1,2,1,1,0,0,0,0,0,1,0,0,0,0
31,5,5,4.94,4.94,5,5,1,2,1,1,0,0,0,0,0,0,0,0,1,0
96.88,5,5,5,5,5,5,1,2,1,1,0,0,0,0,0,1,0,0,0,0
12.375,5,5,4.8,5,5,5,2,1,1,1,1,0,0,0,0,0,0,1,0,0
203.448,5,5,5,5,5,5,1,4,1,3,0,0,0,0,0,1,0,0,0,0
60.204,5,5,5,5,5,5,2,2,1,1,0,0,0,0,0,1,0,0,0,0
74.081,5,5,5,4,5,5,1,3,1,1,0,0,0,0,0,0,0,0,0,1
46.33,5,5,5,4.83,5,4.83,1,3,1,1,0,0,0,1,0,0,0,0,0,0
30.313,5,5,5,4.9,5,4.69,1,3,1,1,0,0,0,1,0,0,0,0,0,0
151.548,5,5,4.77,4.92,5,5,1,3,1,1,0,0,0,0,0,1,0,0,0,0
99.2,5,5,5,5,5,5,2,6,3,3,0,0,0,0,0,0,0,0,1,0
118.332,5,5,5,5,5,5,1,4,2,3,0,0,0,0,0,1,0,0,0,0
19.562,5,5,5,5,5,5,1,4,0,3,0,0,0,1,0,0,0,0,0,0
33.093,5,5,5,5,5,5,0,3,0,2,0,0,0,1,0,0,0,0,0,0
16.5,5,5,5,5,5,5,1,1,2,1,0,0,0,0,0,0,0,1,0,0
59.843,4.33,5,3.67,4.33,5,3.33,1,3,0,2,0,0,0,0,0,0,0,0,0,1
155.7,4.8,5,4.4,5,5,5,2,4,2,2,0,0,0,0,0,1,0,0,0,0
74.25,5,5,5,5,5,5,2,4,2,2,0,0,0,0,0,0,0,1,0,0
174.46,5,5,4.86,5,5,4.86,2,4,2,2,0,0,0,0,0,0,0,0,0,0
59.4,5,5,5,5,5,5,1,4,1,0,0,0,0,0,0,0,0,1,0,0
